County-Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,State,Cluster,Violent %,Property %
Chautauqua-2010.0,131411.0,3865.0,2941.2,312.0,237.4,3553.0,2703.7,NY,1,8.072445019404915,91.92755498059509
Chautauqua-2011.0,135511.0,3687.0,2720.8,303.0,223.6,3384.0,2497.2,NY,1,8.21806346623271,91.7819365337673
Chautauqua-2012.0,135093.0,3848.0,2848.4,309.0,228.7,3539.0,2619.7,NY,1,8.03014553014553,91.96985446985447
Chautauqua-2013.0,133288.0,3637.0,2728.7,274.0,205.6,3363.0,2523.1,NY,1,7.533681605718999,92.466318394281
Chautauqua-2014.0,132852.0,3535.0,2660.9,296.0,222.8,3239.0,2438.1,NY,1,8.373408769448373,91.62659123055163
Chautauqua-2015.0,131108.0,3310.0,2524.6,354.0,270.0,2956.0,2254.6,NY,1,10.694864048338369,89.30513595166163
Chautauqua-2016.0,129139.0,3328.0,2577.1,356.0,275.7,2972.0,2301.4,NY,1,10.697115384615383,89.30288461538461
Chautauqua-2017.0,128942.0,2791.0,2164.5,348.0,269.9,2443.0,1894.7,NY,1,12.468649229666786,87.53135077033322
Chautauqua-2018.0,125852.0,2654.0,2108.8,359.0,285.3,2295.0,1823.6,NY,1,13.526752072343632,86.47324792765637
Chautauqua-2019.0,126417.0,2796.0,2211.7,305.0,241.3,2491.0,1970.5,NY,1,10.908440629470672,89.09155937052932
Chautauqua-2020.0,125262.0,2936.0,2343.9,398.0,317.7,2538.0,2026.2,NY,1,13.555858310626704,86.4441416893733
Chemung-1990.0,95195.0,3816.0,4008.6,284.0,298.3,3532.0,3710.3,NY,1,7.4423480083857445,92.55765199161425
Chemung-1991.0,95549.0,4190.0,4385.2,256.0,267.9,3934.0,4117.3,NY,1,6.109785202863962,93.89021479713604
Chemung-1992.0,95869.0,4055.0,4229.7,298.0,310.8,3757.0,3918.9,NY,1,7.348951911220715,92.65104808877929
Chemung-1993.0,95663.0,3737.0,3906.4,238.0,248.8,3499.0,3657.6,NY,1,6.368744982606368,93.63125501739363
Chemung-1994.0,95512.0,3908.0,4091.6,260.0,272.2,3648.0,3819.4,NY,1,6.653019447287615,93.3469805527124
Chemung-1995.0,94353.0,3545.0,3757.2,217.0,230.0,3328.0,3527.2,NY,1,6.1212976022567,93.8787023977433
Chemung-1996.0,94605.0,3610.0,3815.9,273.0,288.6,3337.0,3527.3,NY,1,7.5623268698060935,92.43767313019391
Chemung-1997.0,94352.0,3320.0,3518.7,258.0,273.4,3062.0,3245.3,NY,1,7.771084337349397,92.2289156626506
Chemung-1998.0,93283.0,3064.0,3284.6,258.0,276.6,2806.0,3008.1,NY,1,8.420365535248042,91.57963446475196
Chemung-1999.0,92129.0,2926.0,3176.0,275.0,298.5,2651.0,2877.5,NY,1,9.398496240601503,90.6015037593985
Chemung-2000.0,95670.0,2861.0,2990.5,271.0,283.3,2590.0,2707.2,NY,1,9.472212513107305,90.52778748689269
Chemung-2001.0,91238.0,2814.0,3084.2,251.0,275.1,2563.0,2809.1,NY,1,8.919687277896234,91.08031272210376
Chemung-2002.0,91939.0,3035.0,3301.1,308.0,335.0,2727.0,2966.1,NY,1,10.148270181219111,89.8517298187809
Chemung-2003.0,90768.0,2916.0,3212.6,277.0,305.2,2639.0,2907.4,NY,1,9.499314128943759,90.50068587105625
Chemung-2004.0,90587.0,3070.0,3389.0,253.0,279.3,2817.0,3109.7,NY,1,8.241042345276874,91.75895765472313
Chemung-2005.0,90113.0,2813.0,3121.6,211.0,234.2,2602.0,2887.5,NY,1,7.500888730892285,92.49911126910771
Chemung-2006.0,89752.0,2580.0,2874.6,193.0,215.0,2387.0,2659.6,NY,1,7.48062015503876,92.51937984496124
Chemung-2007.0,88057.0,2606.0,2959.4,224.0,254.4,2382.0,2705.1,NY,1,8.595548733691482,91.40445126630851
Chemung-2008.0,87619.0,2337.0,2667.2,204.0,232.8,2133.0,2434.4,NY,1,8.729139922978177,91.27086007702182
Chemung-2009.0,87431.0,2126.0,2431.6,161.0,184.1,1965.0,2247.5,NY,1,7.572906867356538,92.42709313264345
Chemung-2010.0,87073.0,2080.0,2388.8,203.0,233.1,1877.0,2155.7,NY,1,9.759615384615385,90.24038461538461
Chemung-2011.0,89229.0,2278.0,2553.0,177.0,198.4,2101.0,2354.6,NY,1,7.769973661106233,92.23002633889377
Chemung-2012.0,89320.0,2434.0,2725.0,222.0,248.5,2212.0,2476.5,NY,1,9.120788824979458,90.87921117502054
Chemung-2013.0,89040.0,2201.0,2471.9,151.0,169.6,2050.0,2302.3,NY,1,6.860517946388005,93.139482053612
Chemung-2014.0,88535.0,2136.0,2412.6,151.0,170.6,1985.0,2242.1,NY,1,7.069288389513109,92.9307116104869
Chemung-2015.0,87307.0,1903.0,2179.7,159.0,182.1,1744.0,1997.5,NY,1,8.35522858644246,91.64477141355754
Chemung-2016.0,86124.0,2064.0,2396.5,172.0,199.7,1892.0,2196.8,NY,1,8.333333333333332,91.66666666666666
Chemung-2017.0,86084.0,1567.0,1820.3,143.0,166.1,1424.0,1654.2,NY,1,9.125717932354819,90.87428206764518
Chemung-2018.0,83485.0,1438.0,1722.5,134.0,160.5,1304.0,1562.0,NY,1,9.318497913769123,90.68150208623088
Chemung-2019.0,83232.0,1623.0,1950.0,178.0,213.9,1445.0,1736.1,NY,1,10.967344423906345,89.03265557609366
Chemung-2020.0,82347.0,1503.0,1825.2,172.0,208.9,1331.0,1616.3,NY,1,11.443779108449768,88.55622089155023
Chenango-1990.0,51768.0,1178.0,2275.5,78.0,150.7,1100.0,2124.9,NY,1,6.621392190152801,93.3786078098472
Chenango-1991.0,51957.0,1243.0,2392.4,97.0,186.7,1146.0,2205.7,NY,1,7.803700724054706,92.1962992759453
Chenango-1992.0,52128.0,1315.0,2522.6,125.0,239.8,1190.0,2282.8,NY,1,9.505703422053232,90.49429657794677
Chenango-1993.0,52454.0,1175.0,2240.1,140.0,266.9,1035.0,1973.2,NY,1,11.914893617021278,88.08510638297872
Chenango-1994.0,52369.0,1356.0,2589.3,196.0,374.3,1160.0,2215.1,NY,1,14.454277286135694,85.54572271386431
Chenango-1995.0,52245.0,1405.0,2689.3,169.0,323.5,1236.0,2365.8,NY,1,12.028469750889679,87.97153024911032
Chenango-1996.0,52382.0,1418.0,2707.0,161.0,307.4,1257.0,2399.7,NY,1,11.354019746121297,88.6459802538787
Chenango-1997.0,52239.0,1362.0,2607.2,131.0,250.8,1231.0,2356.5,NY,1,9.61820851688693,90.38179148311308
Chenango-1998.0,52468.0,1079.0,2056.5,136.0,259.2,943.0,1797.3,NY,1,12.604263206672844,87.39573679332715
Chenango-1999.0,51112.0,1162.0,2273.4,153.0,299.3,1009.0,1974.1,NY,1,13.166953528399311,86.83304647160068
Chenango-2000.0,52877.0,1173.0,2218.4,103.0,194.8,1070.0,2023.6,NY,1,8.780903665814153,91.21909633418585
Chenango-2001.0,51496.0,1235.0,2398.2,130.0,252.4,1105.0,2145.8,NY,1,10.526315789473683,89.47368421052632
Chenango-2002.0,51891.0,1283.0,2472.5,117.0,225.5,1166.0,2247.0,NY,1,9.11925175370226,90.88074824629774
Chenango-2003.0,51411.0,1228.0,2388.6,112.0,217.9,1116.0,2170.7,NY,1,9.120521172638437,90.87947882736157
Chenango-2004.0,51759.0,1096.0,2117.5,119.0,229.9,977.0,1887.6,NY,1,10.857664233576642,89.14233576642336
Chenango-2005.0,51935.0,1103.0,2123.8,104.0,200.3,999.0,1923.6,NY,1,9.42883046237534,90.57116953762467
Chenango-2006.0,51894.0,1108.0,2135.1,96.0,185.0,1012.0,1950.1,NY,1,8.664259927797833,91.33574007220217
Chenango-2007.0,51696.0,970.0,1876.4,47.0,90.9,923.0,1785.4,NY,1,4.845360824742269,95.15463917525773
Chenango-2008.0,51170.0,934.0,1825.3,41.0,80.1,893.0,1745.2,NY,1,4.389721627408994,95.61027837259101
Chenango-2009.0,50830.0,997.0,1961.4,53.0,104.3,944.0,1857.2,NY,1,5.315947843530592,94.6840521564694
Chenango-2010.0,49978.0,983.0,1966.9,54.0,108.0,929.0,1858.8,NY,1,5.493387589013224,94.50661241098678
Chenango-2011.0,50704.0,1072.0,2114.2,57.0,112.4,1015.0,2001.8,NY,1,5.317164179104478,94.68283582089553
Chenango-2012.0,50389.0,1023.0,2030.2,58.0,115.1,965.0,1915.1,NY,1,5.669599217986314,94.3304007820137
Chenango-2013.0,49857.0,926.0,1857.3,48.0,96.3,878.0,1761.0,NY,1,5.183585313174946,94.81641468682506
Chenango-2014.0,49375.0,909.0,1841.0,50.0,101.3,859.0,1739.7,NY,1,5.500550055005501,94.4994499449945
Chenango-2015.0,49105.0,849.0,1728.9,101.0,205.7,748.0,1523.3,NY,1,11.896348645465253,88.10365135453475
Chenango-2016.0,48229.0,966.0,2002.9,99.0,205.3,867.0,1797.7,NY,1,10.248447204968944,89.75155279503106
Chenango-2017.0,48397.0,715.0,1477.4,83.0,171.5,632.0,1305.9,NY,1,11.608391608391608,88.39160839160839
Chenango-2018.0,46622.0,713.0,1529.3,87.0,186.6,626.0,1342.7,NY,1,12.201963534361852,87.79803646563815
Chenango-2019.0,46931.0,784.0,1670.5,111.0,236.5,673.0,1434.0,NY,1,14.158163265306122,85.84183673469387
Chenango-2020.0,46567.0,785.0,1685.7,113.0,242.7,672.0,1443.1,NY,1,14.394904458598726,85.60509554140128
Clinton-1990.0,85969.0,2221.0,2583.5,242.0,281.5,1979.0,2302.0,NY,1,10.89599279603782,89.10400720396218
Clinton-1991.0,86288.0,2516.0,2915.8,269.0,311.7,2247.0,2604.1,NY,1,10.691573926868045,89.30842607313195
Clinton-1992.0,86579.0,2069.0,2389.7,210.0,242.6,1859.0,2147.2,NY,1,10.14983083615273,89.85016916384727
Clinton-1993.0,86450.0,1902.0,2200.1,181.0,209.4,1721.0,1990.7,NY,1,9.516298633017877,90.48370136698213
Clinton-1994.0,86314.0,1931.0,2237.2,224.0,259.5,1707.0,1977.7,NY,1,11.600207146556189,88.39979285344381
Clinton-1995.0,86818.0,1873.0,2157.4,290.0,334.0,1583.0,1823.4,NY,1,15.483182060864923,84.51681793913508
Clinton-1996.0,87051.0,1985.0,2280.3,357.0,410.1,1628.0,1870.2,NY,1,17.984886649874056,82.01511335012594
Clinton-1997.0,86819.0,1916.0,2206.9,354.0,407.7,1562.0,1799.1,NY,1,18.47599164926931,81.5240083507307
Clinton-1998.0,80828.0,1373.0,1698.7,249.0,308.1,1124.0,1390.6,NY,1,18.135469774217043,81.86453022578296
Clinton-1999.0,80064.0,1442.0,1801.1,214.0,267.3,1228.0,1533.8,NY,1,14.840499306518723,85.15950069348128
Clinton-2000.0,83139.0,1415.0,1702.0,239.0,287.5,1176.0,1414.5,NY,1,16.890459363957596,83.1095406360424
Clinton-2001.0,80041.0,1451.0,1812.8,202.0,252.4,1249.0,1560.5,NY,1,13.921433494141972,86.07856650585803
Clinton-2002.0,80656.0,1552.0,1924.2,231.0,286.4,1321.0,1637.8,NY,1,14.8840206185567,85.1159793814433
Clinton-2003.0,81207.0,1599.0,1969.0,167.0,205.6,1432.0,1763.4,NY,1,10.444027517198249,89.55597248280175
Clinton-2004.0,81523.0,1588.0,1947.9,187.0,229.4,1401.0,1718.5,NY,1,11.775818639798489,88.22418136020151
Clinton-2005.0,81992.0,2011.0,2452.7,173.0,211.0,1838.0,2241.7,NY,1,8.602685231228245,91.39731476877175
Clinton-2006.0,82267.0,1805.0,2194.1,128.0,155.6,1677.0,2038.5,NY,1,7.091412742382272,92.90858725761773
Clinton-2007.0,82260.0,2015.0,2449.6,221.0,268.7,1794.0,2180.9,NY,1,10.967741935483872,89.03225806451613
Clinton-2008.0,82475.0,1819.0,2205.5,142.0,172.2,1677.0,2033.3,NY,1,7.806487080813635,92.19351291918638
Clinton-2009.0,82153.0,1698.0,2066.9,133.0,161.9,1565.0,1905.0,NY,1,7.832744405182568,92.16725559481743
Clinton-2010.0,80874.0,1830.0,2262.8,87.0,107.6,1743.0,2155.2,NY,1,4.754098360655737,95.24590163934427
Clinton-2011.0,82497.0,1690.0,2048.6,74.0,89.7,1616.0,1958.9,NY,1,4.378698224852071,95.62130177514793
Clinton-2012.0,82387.0,1685.0,2045.2,90.0,109.2,1595.0,1936.0,NY,1,5.341246290801187,94.65875370919882
Clinton-2013.0,81595.0,1666.0,2041.8,111.0,136.0,1555.0,1905.8,NY,1,6.662665066026411,93.3373349339736
Clinton-2014.0,81604.0,1308.0,1602.9,68.0,83.3,1240.0,1519.5,NY,1,5.198776758409786,94.80122324159022
Clinton-2015.0,81364.0,1251.0,1537.5,115.0,141.3,1136.0,1396.2,NY,1,9.192645883293366,90.80735411670663
Clinton-2016.0,80553.0,1395.0,1731.8,135.0,167.6,1260.0,1564.2,NY,1,9.67741935483871,90.32258064516128
Clinton-2017.0,81093.0,1215.0,1498.3,135.0,166.5,1080.0,1331.8,NY,1,11.11111111111111,88.88888888888889
Clinton-2018.0,79308.0,1160.0,1462.7,174.0,219.4,986.0,1243.3,NY,1,15.0,85.0
Clinton-2019.0,80080.0,1172.0,1463.5,128.0,159.8,1044.0,1303.7,NY,0,10.921501706484642,89.07849829351537
Clinton-2020.0,79798.0,1140.0,1428.6,129.0,161.7,1011.0,1266.9,NY,0,11.31578947368421,88.68421052631578
Columbia-1990.0,62982.0,1954.0,3102.5,253.0,401.7,1701.0,2700.8,NY,1,12.947799385875127,87.05220061412487
Columbia-1991.0,63215.0,2323.0,3674.8,363.0,574.2,1960.0,3100.5,NY,1,15.626345243219975,84.37365475678003
Columbia-1992.0,63424.0,1875.0,2956.3,269.0,424.1,1606.0,2532.2,NY,1,14.346666666666666,85.65333333333334
Columbia-1993.0,63307.0,1759.0,2778.5,274.0,432.8,1485.0,2345.7,NY,1,15.57703240477544,84.42296759522456
Columbia-1994.0,63206.0,1690.0,2673.8,241.0,381.3,1449.0,2292.5,NY,1,14.2603550295858,85.73964497041419
Columbia-1995.0,63286.0,1756.0,2774.7,322.0,508.8,1434.0,2265.9,NY,1,18.337129840546698,81.6628701594533
Columbia-1996.0,63454.0,1711.0,2696.4,231.0,364.0,1480.0,2332.4,NY,1,13.500876680303916,86.49912331969608
Columbia-1997.0,63282.0,1734.0,2740.1,302.0,477.2,1432.0,2262.9,NY,1,17.416378316032297,82.5836216839677
Columbia-1998.0,64217.0,1502.0,2338.9,247.0,384.6,1255.0,1954.3,NY,1,16.444740346205062,83.55525965379495
Columbia-1999.0,63295.0,1362.0,2151.8,200.0,316.0,1162.0,1835.8,NY,1,14.684287812041116,85.31571218795888
Columbia-2000.0,65702.0,1128.0,1716.8,146.0,222.2,982.0,1494.6,NY,1,12.943262411347517,87.05673758865248
Columbia-2001.0,63210.0,1074.0,1699.1,116.0,183.5,958.0,1515.6,NY,1,10.800744878957168,89.19925512104282
Columbia-2002.0,63696.0,1073.0,1684.6,114.0,179.0,959.0,1505.6,NY,1,10.624417520969246,89.37558247903075
Columbia-2003.0,63640.0,887.0,1393.8,64.0,100.6,823.0,1293.2,NY,0,7.215332581736189,92.78466741826381
Columbia-2004.0,63527.0,1082.0,1703.2,74.0,116.5,1008.0,1586.7,NY,1,6.839186691312385,93.16081330868762
Columbia-2005.0,63759.0,1098.0,1722.1,89.0,139.6,1009.0,1582.5,NY,1,8.105646630236794,91.89435336976321
Columbia-2006.0,63792.0,1323.0,2073.9,125.0,195.9,1198.0,1878.0,NY,1,9.44822373393802,90.55177626606198
Columbia-2007.0,62763.0,1362.0,2170.1,149.0,237.4,1213.0,1932.7,NY,1,10.939794419970632,89.06020558002938
Columbia-2008.0,62256.0,1336.0,2146.0,137.0,220.1,1199.0,1925.9,NY,1,10.254491017964073,89.74550898203593
Columbia-2009.0,61871.0,1180.0,1907.2,113.0,182.6,1067.0,1724.6,NY,1,9.576271186440678,90.42372881355932
Columbia-2010.0,60786.0,1213.0,1995.5,94.0,154.6,1119.0,1840.9,NY,1,7.749381698268755,92.25061830173125
Columbia-2011.0,63380.0,1234.0,1947.0,96.0,151.5,1138.0,1795.5,NY,1,7.779578606158834,92.22042139384116
Columbia-2012.0,62888.0,1425.0,2265.9,100.0,159.0,1325.0,2106.9,NY,1,7.017543859649122,92.98245614035088
Columbia-2013.0,62398.0,1127.0,1806.1,76.0,121.8,1051.0,1684.3,NY,1,6.7435669920141965,93.2564330079858
Columbia-2014.0,62148.0,926.0,1490.0,47.0,75.6,879.0,1414.4,NY,0,5.075593952483802,94.9244060475162
Columbia-2015.0,61779.0,895.0,1448.7,103.0,166.7,792.0,1282.0,NY,0,11.508379888268157,88.49162011173183
Columbia-2016.0,60806.0,837.0,1376.5,100.0,164.5,737.0,1212.1,NY,0,11.947431302270012,88.05256869772998
Columbia-2017.0,60796.0,969.0,1593.9,133.0,218.8,836.0,1375.1,NY,1,13.725490196078432,86.27450980392157
Columbia-2018.0,59135.0,892.0,1508.4,102.0,172.5,790.0,1335.9,NY,1,11.434977578475337,88.56502242152466
Columbia-2019.0,59211.0,720.0,1216.0,97.0,163.8,623.0,1052.2,NY,0,13.472222222222221,86.52777777777779
Columbia-2020.0,58702.0,724.0,1233.3,93.0,158.4,631.0,1074.9,NY,0,12.845303867403315,87.15469613259668
Cortland-1990.0,48963.0,2123.0,4335.9,96.0,196.1,2027.0,4139.9,NY,1,4.521902967498822,95.47809703250117
Cortland-1991.0,49146.0,2193.0,4462.2,83.0,168.9,2110.0,4293.3,NY,1,3.7847697218422254,96.21523027815778
Cortland-1992.0,49310.0,2108.0,4275.0,110.0,223.1,1998.0,4051.9,NY,1,5.218216318785579,94.78178368121442
Cortland-1993.0,49686.0,2093.0,4212.5,102.0,205.3,1991.0,4007.2,NY,1,4.873387482083134,95.12661251791687
Cortland-1994.0,49608.0,2039.0,4110.2,99.0,199.6,1940.0,3910.7,NY,1,4.855321235899951,95.14467876410005
Cortland-1995.0,49280.0,2101.0,4263.4,88.0,178.6,2013.0,4084.8,NY,1,4.18848167539267,95.81151832460732
Cortland-1996.0,49410.0,2242.0,4537.5,128.0,259.1,2114.0,4278.5,NY,1,5.709188224799287,94.29081177520071
Cortland-1997.0,49278.0,2020.0,4099.2,105.0,213.1,1915.0,3886.1,NY,1,5.198019801980198,94.80198019801979
Cortland-1998.0,48947.0,1865.0,3810.2,125.0,255.4,1740.0,3554.9,NY,1,6.702412868632708,93.2975871313673
Cortland-1999.0,48089.0,1692.0,3518.5,86.0,178.8,1606.0,3339.6,NY,1,5.08274231678487,94.91725768321513
Cortland-2000.0,50063.0,1633.0,3261.9,105.0,209.7,1528.0,3052.2,NY,1,6.4298836497244345,93.57011635027557
Cortland-2001.0,48688.0,1587.0,3259.5,101.0,207.4,1486.0,3052.1,NY,1,6.364209199747953,93.63579080025205
Cortland-2002.0,49062.0,1513.0,3083.9,93.0,189.6,1420.0,2894.3,NY,1,6.146728354263054,93.85327164573695
Cortland-2003.0,48897.0,1366.0,2793.6,95.0,194.3,1271.0,2599.3,NY,1,6.954612005856515,93.04538799414348
Cortland-2004.0,48785.0,1374.0,2816.4,107.0,219.3,1267.0,2597.1,NY,1,7.787481804949054,92.21251819505095
Cortland-2005.0,49076.0,1396.0,2844.6,130.0,264.9,1266.0,2579.7,NY,1,9.312320916905444,90.68767908309455
Cortland-2006.0,48752.0,1169.0,2397.9,112.0,229.7,1057.0,2168.1,NY,1,9.580838323353294,90.41916167664671
Cortland-2007.0,48336.0,1285.0,2658.5,116.0,240.0,1169.0,2418.5,NY,1,9.027237354085603,90.9727626459144
Cortland-2008.0,48328.0,1106.0,2288.5,112.0,231.7,994.0,2056.8,NY,1,10.126582278481013,89.87341772151899
Cortland-2009.0,48257.0,1084.0,2246.3,106.0,219.7,978.0,2026.6,NY,1,9.778597785977858,90.22140221402213
Cortland-2010.0,47401.0,1066.0,2248.9,65.0,137.1,1001.0,2111.8,NY,1,6.097560975609756,93.90243902439023
Cortland-2011.0,49558.0,1104.0,2227.7,74.0,149.3,1030.0,2078.4,NY,1,6.702898550724639,93.29710144927536
Cortland-2012.0,49629.0,1105.0,2226.5,64.0,129.0,1041.0,2097.6,NY,1,5.791855203619909,94.20814479638008
Cortland-2013.0,49599.0,1064.0,2145.2,51.0,102.8,1013.0,2042.4,NY,1,4.793233082706767,95.20676691729322
Cortland-2014.0,48983.0,1081.0,2206.9,49.0,100.0,1032.0,2106.9,NY,1,4.532839962997224,95.46716003700277
Cortland-2015.0,48870.0,751.0,1536.7,51.0,104.4,700.0,1432.4,NY,1,6.790945406125166,93.20905459387482
Cortland-2016.0,48022.0,820.0,1707.6,43.0,89.5,777.0,1618.0,NY,1,5.2439024390243905,94.7560975609756
Cortland-2017.0,47986.0,994.0,2071.4,49.0,102.1,945.0,1969.3,NY,1,4.929577464788732,95.07042253521126
Cortland-2018.0,46686.0,775.0,1660.0,58.0,124.2,717.0,1535.8,NY,1,7.483870967741936,92.51612903225806
Cortland-2019.0,47382.0,740.0,1561.8,87.0,183.6,653.0,1378.2,NY,1,11.756756756756758,88.24324324324324
Cortland-2020.0,47095.0,862.0,1830.3,97.0,206.0,765.0,1624.4,NY,1,11.252900232018561,88.74709976798144
Delaware-1990.0,47225.0,1092.0,2312.3,73.0,154.6,1019.0,2157.8,NY,1,6.684981684981685,93.31501831501832
Delaware-1991.0,47398.0,1202.0,2536.0,75.0,158.2,1127.0,2377.7,NY,1,6.239600665557404,93.7603993344426
Delaware-1992.0,47555.0,1076.0,2262.6,85.0,178.7,991.0,2083.9,NY,1,7.899628252788105,92.1003717472119
Delaware-1993.0,47743.0,1150.0,2408.7,88.0,184.3,1062.0,2224.4,NY,1,7.652173913043478,92.34782608695652
Delaware-1994.0,47664.0,1184.0,2484.1,76.0,159.4,1108.0,2324.6,NY,1,6.418918918918918,93.58108108108108
Delaware-1995.0,47647.0,1153.0,2419.9,92.0,193.1,1061.0,2226.8,NY,1,7.97918473547268,92.02081526452733
Delaware-1996.0,47772.0,1121.0,2346.6,87.0,182.1,1034.0,2164.4,NY,1,7.760927743086529,92.23907225691347
Delaware-1997.0,47642.0,969.0,2033.9,104.0,218.3,865.0,1815.6,NY,1,10.732714138286893,89.2672858617131
Delaware-1998.0,46653.0,798.0,1710.5,99.0,212.2,699.0,1498.3,NY,1,12.406015037593985,87.59398496240601
Delaware-1999.0,46140.0,832.0,1803.2,102.0,221.1,730.0,1582.1,NY,1,12.259615384615383,87.74038461538461
Delaware-2000.0,48349.0,701.0,1449.9,104.0,215.1,597.0,1234.8,NY,1,14.835948644793154,85.16405135520685
Delaware-2001.0,48143.0,812.0,1686.6,113.0,234.7,699.0,1451.9,NY,1,13.916256157635468,86.08374384236454
Delaware-2002.0,48513.0,936.0,1929.4,135.0,278.3,801.0,1651.1,NY,1,14.423076923076922,85.57692307692307
Delaware-2003.0,47382.0,937.0,1977.5,111.0,234.3,826.0,1743.3,NY,1,11.846318036286018,88.15368196371398
Delaware-2004.0,47317.0,844.0,1783.7,88.0,186.0,756.0,1597.7,NY,1,10.42654028436019,89.57345971563981
Delaware-2005.0,47396.0,747.0,1576.1,82.0,173.0,665.0,1403.1,NY,1,10.977242302543507,89.02275769745648
Delaware-2006.0,46826.0,805.0,1719.1,78.0,166.6,727.0,1552.6,NY,1,9.68944099378882,90.31055900621118
Delaware-2007.0,45894.0,848.0,1847.7,91.0,198.3,757.0,1649.5,NY,1,10.731132075471699,89.26886792452831
Delaware-2008.0,45266.0,738.0,1630.4,74.0,163.5,664.0,1466.9,NY,1,10.02710027100271,89.97289972899729
Delaware-2009.0,45075.0,754.0,1672.8,69.0,153.1,685.0,1519.7,NY,1,9.151193633952255,90.84880636604774
Delaware-2010.0,43997.0,766.0,1741.0,63.0,143.2,703.0,1597.8,NY,1,8.224543080939947,91.77545691906005
Delaware-2011.0,47349.0,813.0,1717.0,76.0,160.5,737.0,1556.5,NY,1,9.348093480934809,90.6519065190652
Delaware-2012.0,46974.0,763.0,1624.3,63.0,134.1,700.0,1490.2,NY,1,8.256880733944955,91.74311926605505
Delaware-2013.0,46322.0,806.0,1740.0,56.0,120.9,750.0,1619.1,NY,1,6.9478908188585615,93.05210918114145
Delaware-2014.0,45709.0,769.0,1682.4,58.0,126.9,711.0,1555.5,NY,1,7.542262678803641,92.45773732119635
Delaware-2015.0,45371.0,741.0,1633.2,80.0,176.3,661.0,1456.9,NY,1,10.796221322537113,89.20377867746289
Delaware-2016.0,44601.0,671.0,1504.5,98.0,219.7,573.0,1284.7,NY,1,14.605067064083457,85.39493293591654
Delaware-2017.0,44468.0,520.0,1169.4,59.0,132.7,461.0,1036.7,NY,0,11.346153846153847,88.65384615384615
Delaware-2018.0,42999.0,583.0,1355.8,75.0,174.4,508.0,1181.4,NY,0,12.864493996569468,87.13550600343054
Delaware-2019.0,43120.0,550.0,1275.5,84.0,194.8,466.0,1080.7,NY,0,15.272727272727273,84.72727272727273
Delaware-2020.0,42703.0,464.0,1086.6,68.0,159.2,396.0,927.3,NY,0,14.655172413793101,85.34482758620689
Dutchess-1990.0,259462.0,8957.0,3452.1,1104.0,425.5,7853.0,3026.6,NY,1,12.325555431506084,87.67444456849391
Dutchess-1991.0,260427.0,9240.0,3548.0,974.0,374.0,8266.0,3174.0,NY,1,10.541125541125542,89.45887445887446
Dutchess-1992.0,261299.0,9046.0,3461.9,1017.0,389.2,8029.0,3072.7,NY,1,11.242538138403715,88.75746186159628
Dutchess-1993.0,264128.0,7908.0,2994.0,888.0,336.2,7020.0,2657.8,NY,1,11.229135053110774,88.77086494688923
Dutchess-1994.0,263713.0,7570.0,2870.5,889.0,337.1,6681.0,2533.4,NY,1,11.743725231175693,88.25627476882431
Dutchess-1995.0,260997.0,7687.0,2945.2,1103.0,422.6,6584.0,2522.6,NY,1,14.348900741511644,85.65109925848836
Dutchess-1996.0,261693.0,7635.0,2917.5,935.0,357.3,6700.0,2560.3,NY,1,12.246234446627374,87.75376555337263
Dutchess-1997.0,260996.0,7565.0,2898.5,840.0,321.8,6725.0,2576.7,NY,1,11.103767349636485,88.89623265036352
Dutchess-1998.0,265243.0,6635.0,2501.5,680.0,256.4,5955.0,2245.1,NY,1,10.248681235870384,89.75131876412962
Dutchess-1999.0,265628.0,6618.0,2491.5,603.0,227.0,6015.0,2264.4,NY,1,9.111514052583862,90.88848594741614
Dutchess-2000.0,279733.0,6346.0,2268.6,609.0,217.7,5737.0,2050.9,NY,1,9.596596281121966,90.40340371887802
Dutchess-2001.0,280666.0,6118.0,2179.8,627.0,223.4,5491.0,1956.4,NY,1,10.248447204968944,89.75155279503106
Dutchess-2002.0,282823.0,5968.0,2110.2,696.0,246.1,5272.0,1864.1,NY,1,11.662198391420912,88.3378016085791
Dutchess-2003.0,288241.0,6225.0,2159.7,786.0,272.7,5439.0,1887.0,NY,1,12.626506024096384,87.37349397590361
Dutchess-2004.0,291445.0,5310.0,1822.0,747.0,256.3,4563.0,1565.6,NY,1,14.067796610169491,85.9322033898305
Dutchess-2005.0,293815.0,6023.0,2049.9,826.0,281.1,5197.0,1768.8,NY,1,13.714095965465715,86.28590403453428
Dutchess-2006.0,295638.0,5973.0,2020.4,854.0,288.9,5119.0,1731.5,NY,1,14.297672861208774,85.70232713879122
Dutchess-2007.0,296416.0,6421.0,2166.2,895.0,301.9,5526.0,1864.3,NY,1,13.938638841301978,86.06136115869802
Dutchess-2008.0,294181.0,6537.0,2222.1,892.0,303.2,5645.0,1918.9,NY,1,13.645403090102493,86.35459690989751
Dutchess-2009.0,294145.0,6095.0,2072.1,909.0,309.0,5186.0,1763.1,NY,1,14.91386382280558,85.08613617719443
Dutchess-2010.0,291541.0,5937.0,2036.4,724.0,248.3,5213.0,1788.1,NY,1,12.194711133569143,87.80528886643086
